date,drive_id,tbw,erase_count
2025-08-13,DRV00434,1525030050,9157
2025-08-13,DRV00435,1525230,9162
2025-08-13,DRV00436,18622079,11170
2025-08-13,DRV00437,1776070,10653
2025-08-13,DRV00438,1617974,9707
2025-08-13,DRV00439,1818722300,10904
2025-08-13,DRV00440,1464505,8783
2025-08-13,DRV00441,16909638,10132
2025-08-13,DRV00442,1665673860,9996
2025-08-13,DRV00443,1881725680,11298
2025-08-13,DRV00444,18156178,10893
2025-08-13,DRV00445,1556026,9337
2025-08-13,DRV00446,1717373,10310
2025-08-13,DRV00447,19522459,11710
2025-08-13,DRV00448,1569199,9414
2025-08-13,DRV00449,1502081,9013
2025-08-13,DRV00450,18276097,10964
2025-08-13,DRV00451,1951954,11706
2025-08-13,DRV00452,1712045,10274
2025-08-13,DRV00453,1770648,10626
2025-08-13,DRV00454,1704378,10230
2025-08-13,DRV00455,17509576,10514
2025-08-13,DRV00456,1610781,9666
2025-08-13,DRV00457,1547707,9287
2025-08-13,DRV00458,17039533,10222
2025-08-13,DRV00459,1641933,9848
2025-08-13,DRV00460,16553130,9937
2025-08-13,DRV00461,1548268,9292
2025-08-13,DRV00462,1519038,9106
2025-08-13,DRV00463,1665057,9987
2025-08-13,DRV00464,1743636,10466
2025-08-13,DRV00465,1514424,9086
2025-08-13,DRV00466,1603504,9616
2025-08-13,DRV00467,17941590,10764
2025-08-13,DRV00468,1539068,9236
2025-08-13,DRV00469,1746093,10468
2025-08-13,DRV00470,16952505,10175
2025-08-13,DRV00471,1713062,10270
2025-08-13,DRV00472,16860336,10117
2025-08-13,DRV00473,1656250,9939
2025-08-13,DRV00474,1811596290,10860
2025-08-13,DRV00475,1444700,8669
2025-08-13,DRV00476,1762584,10576
2025-08-13,DRV00477,1547964,9285
2025-08-13,DRV00478,1839363,11045
2025-08-13,DRV00479,1693673,10165
2025-08-13,DRV00480,1621630,9738
2025-08-13,DRV00481,1661930,9976
2025-08-13,DRV00482,1658393,9952
2025-08-13,DRV00483,1552175,9315
2025-08-13,DRV00484,1573376,9438
2025-08-13,DRV00485,1584437460,9511
2025-08-13,DRV00486,1743276070,10461
2025-08-13,DRV00487,1579471490,9464
2025-08-13,DRV00488,1554613,9335
2025-08-13,DRV00489,1582227,9492
2025-08-13,DRV00490,1676114250,10056
2025-08-13,DRV00491,1551265,9310
2025-08-13,DRV00492,18456180,11070
2025-08-13,DRV00493,1665875,9992
2025-08-13,DRV00494,1744687,10473
2025-08-13,DRV00495,1462690,8769
2025-08-13,DRV00496,1768833,10606
2025-08-13,DRV00497,1750419740,10516
2025-08-13,DRV00498,1627075,9765
2025-08-13,DRV00499,1711245,10265
2025-08-13,DRV00500,1776888,10657
2025-08-14,DRV00001,1684994,10110
2025-08-14,DRV00002,1898825970,11392
2025-08-14,DRV00003,1740578,10445
2025-08-14,DRV00004,1640313,9837
2025-08-14,DRV00005,1739659780,10437
2025-08-14,DRV00006,1719709,10319
2025-08-14,DRV00007,1614562,9691
2025-08-14,DRV00008,1558903,9350
2025-08-14,DRV00009,1736260,10416
2025-08-14,DRV00010,1759062,10553
2025-08-14,DRV00011,15656809,9393
2025-08-14,DRV00012,18309401,10997
2025-08-14,DRV00013,1571876,9426
2025-08-14,DRV00014,17685319,10610
2025-08-14,DRV00015,1751553,10505
2025-08-14,DRV00016,1808331,10852
2025-08-14,DRV00017,1777946860,10668
2025-08-14,DRV00018,19208313,11526
2025-08-14,DRV00019,1635618,9808
2025-08-14,DRV00020,1560357,9375
2025-08-14,DRV00021,1764096,10579
2025-08-14,DRV00022,1736918690,10424
2025-08-14,DRV00023,1986422180,11915
2025-08-14,DRV00024,21047778,12625
2025-08-14,DRV00025,1649060,9893
2025-08-14,DRV00026,1670549,10025
2025-08-14,DRV00027,1827641,10966
2025-08-14,DRV00028,1691160,10141
2025-08-14,DRV00029,16624880,9975
2025-08-14,DRV00030,1852056,11118
2025-08-14,DRV00031,1856189410,11137
2025-08-14,DRV00032,1814637770,10895
2025-08-14,DRV00033,18380915,11021
2025-08-14,DRV00034,1760391,10563
2025-08-14,DRV00035,1668290,10002
2025-08-14,DRV00036,1631854,9796
2025-08-14,DRV00037,1670061,10024
2025-08-14,DRV00038,1715630,10294
2025-08-14,DRV00039,1500034,8999
2025-08-14,DRV00040,1773981330,10632
2025-08-14,DRV00041,1827397,10965
2025-08-14,DRV00042,1668457,10006
2025-08-14,DRV00043,17434862,10457
2025-08-14,DRV00044,17338997,10402
2025-08-14,DRV00045,1714186,10284
2025-08-14,DRV00046,1657941790,9951
2025-08-14,DRV00047,1576432430,9454
2025-08-14,DRV00048,1680905,10077
2025-08-14,DRV00049,17422906,10464
2025-08-14,DRV00050,1768438,10612
2025-08-14,DRV00051,1683035080,10104
2025-08-14,DRV00052,15011349,9003
2025-08-14,DRV00053,18417611,11047
2025-08-14,DRV00054,1495528,8970
2025-08-14,DRV00055,1756267950,10531
2025-08-14,DRV00056,1756018,10537
2025-08-14,DRV00057,20265619,12151
2025-08-14,DRV00058,1572866,9434
2025-08-14,DRV00059,1595287,9570
2025-08-14,DRV00060,1704021,10221
2025-08-14,DRV00061,1833824910,11002
2025-08-14,DRV00062,17248110,10357
2025-08-14,DRV00063,1697232,10191
2025-08-14,DRV00064,1610757,9665
2025-08-14,DRV00065,1460971,8766
2025-08-14,DRV00066,1852478120,11117
2025-08-14,DRV00067,1788413,10718
2025-08-14,DRV00068,19317205,11589
2025-08-14,DRV00069,1526713,9156
2025-08-14,DRV00070,1838077,11026
2025-08-14,DRV00071,1832685,10991
2025-08-14,DRV00072,1467763,8809
2025-08-14,DRV00073,1852960,11121
2025-08-14,DRV00074,1689980,10129
2025-08-14,DRV00075,1623625,9745
2025-08-14,DRV00076,17688037,10607
2025-08-14,DRV00077,1715086,10293
2025-08-14,DRV00078,1861739,11172
2025-08-14,DRV00079,1805238,10835
2025-08-14,DRV00080,1895829,11376
2025-08-14,DRV00081,1889452800,11335
2025-08-14,DRV00082,1846284,11078
2025-08-14,DRV00083,1851803,11102
2025-08-14,DRV00084,1671017120,10021
2025-08-14,DRV00085,21128410,12674
2025-08-14,DRV00086,17470027,10486
2025-08-14,DRV00087,1676954,10063
2025-08-14,DRV00088,1699022,10193
2025-08-14,DRV00089,1651589,9915
2025-08-14,DRV00090,1574120,9451
2025-08-14,DRV00091,18623659,11176
2025-08-14,DRV00092,1635369,9813
2025-08-14,DRV00093,1745087,10466
2025-08-14,DRV00094,1790868390,10747
2025-08-14,DRV00095,1938681,11638
2025-08-14,DRV00096,18127660,10874
2025-08-14,DRV00097,18796369,11293
2025-08-14,DRV00098,1746219390,10476
2025-08-14,DRV00099,1625140,9751
2025-08-14,DRV00100,1852604,11111
2025-08-14,DRV00101,1449711,8707
2025-08-14,DRV00102,1760989710,10568
2025-08-14,DRV00103,1815002,10890
2025-08-14,DRV00104,1730368,10385
2025-08-14,DRV00105,1865993,11199
2025-08-14,DRV00106,1800759,10803
2025-08-14,DRV00107,1796706150,10776
2025-08-14,DRV00108,17252126,10344
2025-08-14,DRV00109,1781216,10688
2025-08-14,DRV00110,16621358,9969
2025-08-14,DRV00111,1806387,10841
2025-08-14,DRV00112,1789123,10735
2025-08-14,DRV00113,18897853,11338
2025-08-14,DRV00114,16350975,9804
2025-08-14,DRV00115,1767317,10610
2025-08-14,DRV00116,1523295,9143
2025-08-14,DRV00117,1541067,9242
2025-08-14,DRV00118,1504727560,9032
2025-08-14,DRV00119,17342757,10399
2025-08-14,DRV00120,1629505400,9776
2025-08-14,DRV00121,1845904530,11072
2025-08-14,DRV00122,1649007,9899
2025-08-14,DRV00123,1790627,10746
2025-08-14,DRV00124,1728546800,10369
2025-08-14,DRV00125,1727549210,10371
2025-08-14,DRV00126,1695122,10161
2025-08-14,DRV00127,1678773,10085
2025-08-14,DRV00128,1647335670,9879
2025-08-14,DRV00129,1526465,9165
2025-08-14,DRV00130,1738083,10425
2025-08-14,DRV00131,1760930,10573
2025-08-14,DRV00132,1689646610,10134
2025-08-14,DRV00133,1555905,9331
2025-08-14,DRV00134,1742033,10451
2025-08-14,DRV00135,1766642,10599
2025-08-14,DRV00136,18671795,11206
2025-08-14,DRV00137,1689590,10139
2025-08-14,DRV00138,1699606750,10191
2025-08-14,DRV00139,1736737450,10416
2025-08-14,DRV00140,1839977740,11040
2025-08-14,DRV00141,1563265,9376
2025-08-14,DRV00142,1841865,11055
2025-08-14,DRV00143,1724791,10345
2025-08-14,DRV00144,1697499,10186
2025-08-14,DRV00145,16320178,9793
2025-08-14,DRV00146,1802388,10811
2025-08-14,DRV00147,17464532,10471
2025-08-14,DRV00148,1610448,9660
2025-08-14,DRV00149,16852017,10111
2025-08-14,DRV00150,1724359790,10348
2025-08-14,DRV00151,1675890,10057
2025-08-14,DRV00152,1660503,9968
2025-08-14,DRV00153,1655840,9942
2025-08-14,DRV00154,1868668,11199
2025-08-14,DRV00155,1803020,10816
2025-08-14,DRV00156,15424544,9255
2025-08-14,DRV00157,1689552,10144
2025-08-14,DRV00158,1750546,10500
2025-08-14,DRV00159,1821420340,10932
2025-08-14,DRV00160,16150582,9686
2025-08-14,DRV00161,1680838,10079
2025-08-14,DRV00162,1759151280,10555
2025-08-14,DRV00163,1602592980,9618
2025-08-14,DRV00164,1523954,9135
2025-08-14,DRV00165,1808292,10854
2025-08-14,DRV00166,1784148,10698
2025-08-14,DRV00167,17894319,10737
2025-08-14,DRV00168,1791832,10747
2025-08-14,DRV00169,1913577880,11485
2025-08-14,DRV00170,1544024,9266
2025-08-14,DRV00171,15918424,9547
2025-08-14,DRV00172,1869479,11213
2025-08-14,DRV00173,1789079,10738
2025-08-14,DRV00174,1666872,9998
2025-08-14,DRV00175,1668765,10015
2025-08-14,DRV00176,1892547,11348
2025-08-14,DRV00177,1919055,11511
2025-08-14,DRV00178,1623539,9736
2025-08-14,DRV00179,1465180,8777
2025-08-14,DRV00180,1985054200,11912
2025-08-14,DRV00181,17705821,10624
2025-08-14,DRV00182,1794539,10768
2025-08-14,DRV00183,1685389,10114
2025-08-14,DRV00184,1727030,10364
2025-08-14,DRV00185,18717769,11233
2025-08-14,DRV00186,1894813,11379
2025-08-14,DRV00187,1570147,9411
2025-08-14,DRV00188,17120356,10270
2025-08-14,DRV00189,1698037,10182
2025-08-14,DRV00190,1673242,10041
2025-08-14,DRV00191,1670669,10021
2025-08-14,DRV00192,1722887,10335
2025-08-14,DRV00193,1724554120,10348
2025-08-14,DRV00194,18556748,11127
2025-08-14,DRV00195,1876633,11257
2025-08-14,DRV00196,1648289,9883
2025-08-14,DRV00197,1671815,10039
2025-08-14,DRV00198,1784434090,10706
2025-08-14,DRV00199,1736562,10421
2025-08-14,DRV00200,1667738,10000
2025-08-14,DRV00201,16881779,10118
2025-08-14,DRV00202,16815695,10080
2025-08-14,DRV00203,15137921,9083
2025-08-14,DRV00204,20098964,12060
2025-08-14,DRV00205,18796054,11280
2025-08-14,DRV00206,1457800,8736
2025-08-14,DRV00207,1911640140,11466
2025-08-14,DRV00208,1686928,10107
2025-08-14,DRV00209,1592877,9564
2025-08-14,DRV00210,1558602,9350
2025-08-14,DRV00211,1887063,11328
2025-08-14,DRV00212,18861974,11315
2025-08-14,DRV00213,16795077,10071
2025-08-14,DRV00214,1593372,9562
2025-08-14,DRV00215,1680367,10076
2025-08-14,DRV00216,1531004,9192
2025-08-14,DRV00217,1718317,10304
2025-08-14,DRV00218,1958654160,11740
2025-08-14,DRV00219,1712356,10265
2025-08-14,DRV00220,1519777,9120
2025-08-14,DRV00221,1692158,10150
2025-08-14,DRV00222,1593321,9568
2025-08-14,DRV00223,1580043,9475
2025-08-14,DRV00224,1542521,9254
2025-08-14,DRV00225,1673218,10040
2025-08-14,DRV00226,1743539,10460
2025-08-14,DRV00227,17058011,10233
2025-08-14,DRV00228,17884570,10728
2025-08-14,DRV00229,17189103,10315
2025-08-14,DRV00230,1683877,10105
2025-08-14,DRV00231,17055424,10231
2025-08-14,DRV00232,1837158,11028
2025-08-14,DRV00233,16804585,10080
2025-08-14,DRV00234,18830835,11300
2025-08-14,DRV00235,17236623,10342
2025-08-14,DRV00236,1652274,9915
2025-08-14,DRV00237,1861555,11171
2025-08-14,DRV00238,18312270,10990
2025-08-14,DRV00239,1636176550,9817
2025-08-14,DRV00240,1758253840,10549
2025-08-14,DRV00241,1722034,10336
2025-08-14,DRV00242,15556203,9333
2025-08-14,DRV00243,1879771710,11269
2025-08-14,DRV00244,1859981,11159
2025-08-14,DRV00245,1691369,10152
2025-08-14,DRV00246,1632690,9795
2025-08-14,DRV00247,1518529,9110
2025-08-14,DRV00248,1854999,11130
2025-08-14,DRV00249,1734493,10408
2025-08-14,DRV00250,1872945820,11233
2025-08-14,DRV00251,1688467340,10131
2025-08-14,DRV00252,1745976350,10479
2025-08-14,DRV00253,1949363980,11689
2025-08-14,DRV00254,1801826,10809
2025-08-14,DRV00255,19478425,11690
2025-08-14,DRV00256,1654008,9925
2025-08-14,DRV00257,1916883200,11503
2025-08-14,DRV00258,1660058,9956
2025-08-14,DRV00259,1826235,10956
2025-08-14,DRV00260,1611669,9664
2025-08-14,DRV00261,1660537,9974
2025-08-14,DRV00262,1835894340,11027
2025-08-14,DRV00263,1778069640,10662
2025-08-14,DRV00264,1551548120,9313
2025-08-14,DRV00265,1808996320,10855
2025-08-14,DRV00266,17360168,10414
2025-08-14,DRV00267,1664797,9979
2025-08-14,DRV00268,1731641,10390
2025-08-14,DRV00269,1831882590,10997
2025-08-14,DRV00270,1657492,9945
2025-08-14,DRV00271,17189744,10305
2025-08-14,DRV00272,1831607,10990
2025-08-14,DRV00273,1693015,10155
2025-08-14,DRV00274,1825111,10957
2025-08-14,DRV00275,1683395,10116
2025-08-14,DRV00276,1760540,10564
2025-08-14,DRV00277,1642030,9844
2025-08-14,DRV00278,17783460,10671
2025-08-14,DRV00279,1784482,10710
2025-08-14,DRV00280,1812244060,10869
2025-08-14,DRV00281,21035537,12621
2025-08-14,DRV00282,1703819,10223
2025-08-14,DRV00283,1545960,9277
2025-08-14,DRV00284,1764565230,10584
2025-08-14,DRV00285,16179977,9710
2025-08-14,DRV00286,1770564660,10620
2025-08-14,DRV00287,1626862,9762
2025-08-14,DRV00288,1594824,9567
2025-08-14,DRV00289,16624591,9979
2025-08-14,DRV00290,15935576,9558
2025-08-14,DRV00291,17945894,10757
2025-08-14,DRV00292,1765689,10595
2025-08-14,DRV00293,19384958,11637
2025-08-14,DRV00294,17077283,10247
2025-08-14,DRV00295,1738900070,10436
2025-08-14,DRV00296,1537295,9226
2025-08-14,DRV00297,2064197,12390
2025-08-14,DRV00298,1771090,10627
2025-08-14,DRV00299,1636405,9828
2025-08-14,DRV00300,18789614,11270
2025-08-14,DRV00301,1683538,10096
2025-08-14,DRV00302,1676665130,10061
2025-08-14,DRV00303,1586824,9522
2025-08-14,DRV00304,1613165450,9682
2025-08-14,DRV00305,1641602380,9858
2025-08-14,DRV00306,1635237,9824
2025-08-14,DRV00307,1746373980,10487
2025-08-14,DRV00308,1649022,9899
2025-08-14,DRV00309,1815820930,10906
2025-08-14,DRV00310,1733575960,10398
2025-08-14,DRV00311,1834482470,11010
2025-08-14,DRV00312,1836697,11014
2025-08-14,DRV00313,1624137,9743
2025-08-14,DRV00314,1806349,10833
2025-08-14,DRV00315,18879837,11330
2025-08-14,DRV00316,17715246,10625
2025-08-14,DRV00317,1826820430,10960
2025-08-14,DRV00318,1632689200,9787
2025-08-14,DRV00319,1728649,10366
2025-08-14,DRV00320,1582601,9497
2025-08-14,DRV00321,1448569,8689
2025-08-14,DRV00322,1848096,11086
2025-08-14,DRV00323,1878661350,11274
2025-08-14,DRV00324,1441847,8646
2025-08-14,DRV00325,1857238,11142
2025-08-14,DRV00326,18278916,10965
2025-08-14,DRV00327,1654290850,9924
2025-08-14,DRV00328,1853134,11118
2025-08-14,DRV00329,1732442,10394
2025-08-14,DRV00330,1665619,9995
2025-08-14,DRV00331,1510807,9064
2025-08-14,DRV00332,17472373,10481
2025-08-14,DRV00333,17244682,10353
2025-08-14,DRV00334,19854021,11918
2025-08-14,DRV00335,1869319620,11223
2025-08-14,DRV00336,1603761,9619
2025-08-14,DRV00337,1727270650,10359
2025-08-14,DRV00338,20499227,12299
2025-08-14,DRV00339,1757050280,10544
2025-08-14,DRV00340,1701966,10219
2025-08-14,DRV00341,1794357540,10764
2025-08-14,DRV00342,1950554,11694
2025-08-14,DRV00343,1609617,9655
2025-08-14,DRV00344,1639031,9835
2025-08-14,DRV00345,1669912,10021
2025-08-14,DRV00346,17117287,10271
2025-08-14,DRV00347,1562187,9377
2025-08-14,DRV00348,19110962,11467
2025-08-14,DRV00349,17325111,10387
2025-08-14,DRV00350,1793820,10772
2025-08-14,DRV00351,1574682,9449
2025-08-14,DRV00352,1849492,11094
2025-08-14,DRV00353,1744721,10472
2025-08-14,DRV00354,1635794,9804
2025-08-14,DRV00355,1494711,8970
2025-08-14,DRV00356,1817527390,10897
2025-08-14,DRV00357,1812443,10863
2025-08-14,DRV00358,16693912,10010
2025-08-14,DRV00359,17904797,10731
2025-08-14,DRV00360,1850229,11106
2025-08-14,DRV00361,1626938,9756
2025-08-14,DRV00362,1954852660,11725
2025-08-14,DRV00363,1720141,10326
2025-08-14,DRV00364,1622416,9738
2025-08-14,DRV00365,1678631,10073
2025-08-14,DRV00366,15802969,9477
2025-08-14,DRV00367,1808780570,10846
2025-08-14,DRV00368,1807356,10847
2025-08-14,DRV00369,1577285910,9467
2025-08-14,DRV00370,1861146,11168
2025-08-14,DRV00371,1646166,9873
2025-08-14,DRV00372,1782169,10690
2025-08-14,DRV00373,1695026,10162
2025-08-14,DRV00374,1643064,9856
2025-08-14,DRV00375,1774254690,10640
2025-08-14,DRV00376,1700032,10195
2025-08-14,DRV00377,17421790,10449
2025-08-14,DRV00378,1770306580,10623
2025-08-14,DRV00379,16037191,9626
2025-08-14,DRV00380,15725032,9431
2025-08-14,DRV00381,1592528,9556
2025-08-14,DRV00382,1640078,9850
2025-08-14,DRV00383,1806407,10839
2025-08-14,DRV00384,1652988,9926
2025-08-14,DRV00385,16919554,10159
2025-08-14,DRV00386,1737544,10420
2025-08-14,DRV00387,1628040020,9764
2025-08-14,DRV00388,1755855,10539
2025-08-14,DRV00389,1682750,10101
2025-08-14,DRV00390,1493574,8965
2025-08-14,DRV00391,1976405,11860
2025-08-14,DRV00392,1685464,10106
2025-08-14,DRV00393,18270152,10969
2025-08-14,DRV00394,1454277,8730
2025-08-14,DRV00395,1639242,9834
2025-08-14,DRV00396,1648638,9889
2025-08-14,DRV00397,1427338,8562
2025-08-14,DRV00398,1616193,9694
2025-08-14,DRV00399,1671868520,10031
2025-08-14,DRV00400,1638621,9838
2025-08-14,DRV00401,1739151,10432
2025-08-14,DRV00402,1538765,9227
2025-08-14,DRV00403,1603662,9624
2025-08-14,DRV00404,1665516680,9998
2025-08-14,DRV00405,1785433,10714
2025-08-14,DRV00406,17495807,10496
2025-08-14,DRV00407,1733219,10399
2025-08-14,DRV00408,18329871,10997
2025-08-14,DRV00409,16115120,9667
2025-08-14,DRV00410,1727587,10365
2025-08-14,DRV00411,1624158,9745
2025-08-14,DRV00412,1571257,9427
2025-08-14,DRV00413,1701965,10208
2025-08-14,DRV00414,1621194,9731
2025-08-14,DRV00415,1960369,11772
2025-08-14,DRV00416,1671052,10026
2025-08-14,DRV00417,17304213,10385
2025-08-14,DRV00418,1747539,10487
2025-08-14,DRV00419,1726886,10356
2025-08-14,DRV00420,1650141,9903
2025-08-14,DRV00421,1628706900,9774
2025-08-14,DRV00422,1678857,10061
2025-08-14,DRV00423,1796859280,10776
2025-08-14,DRV00424,1622893,9741
2025-08-14,DRV00425,1790790,10745
2025-08-14,DRV00426,16944342,10163
2025-08-14,DRV00427,1814286,10886
2025-08-14,DRV00428,1486897,8922
2025-08-14,DRV00429,1756603,10536
2025-08-14,DRV00430,17883611,10742
2025-08-14,DRV00431,1772570580,10638
2025-08-14,DRV00432,1716582,10292
2025-08-14,DRV00433,1742851,10455
2025-08-14,DRV00434,1530490,9182
2025-08-14,DRV00435,1531282,9197
2025-08-14,DRV00436,1925464300,11552
2025-08-14,DRV00437,1782208,10699
2025-08-14,DRV00438,1621592,9723
2025-08-14,DRV00439,1826413,10958
2025-08-14,DRV00440,15408655,9251
2025-08-14,DRV00441,1695468,10171
2025-08-14,DRV00442,1708435380,10249
2025-08-14,DRV00443,1940568110,11643
2025-08-14,DRV00444,1819234,10921
2025-08-14,DRV00445,16066243,9654
2025-08-14,DRV00446,1727290,10358
2025-08-14,DRV00447,1956800,11749
2025-08-14,DRV00448,16392233,9842
2025-08-14,DRV00449,1574692030,9445
2025-08-14,DRV00450,18973511,11382
2025-08-14,DRV00451,2104096530,12627
2025-08-14,DRV00452,17664953,10598
2025-08-14,DRV00453,1778585,10673
2025-08-14,DRV00454,1711700,10272
2025-08-14,DRV00455,1760738,10567
2025-08-14,DRV00456,1618652,9705
2025-08-14,DRV00457,1557097,9336
2025-08-14,DRV00458,1714791,10286
2025-08-14,DRV00459,17049465,10222
2025-08-14,DRV00460,1659207,9958
2025-08-14,DRV00461,16064303,9634
2025-08-14,DRV00462,1525230,9155
2025-08-14,DRV00463,1672247,10041
2025-08-14,DRV00464,1749841,10498
2025-08-14,DRV00465,1518201,9097
2025-08-14,DRV00466,1608504,9658
2025-08-14,DRV00467,1800098,10796
2025-08-14,DRV00468,1598393940,9595
2025-08-14,DRV00469,18271931,10962
2025-08-14,DRV00470,1759388930,10563
2025-08-14,DRV00471,17827281,10701
2025-08-14,DRV00472,1690341,10142
2025-08-14,DRV00473,17594579,10559
2025-08-14,DRV00474,1820777,10922
2025-08-14,DRV00475,1448717,8690
2025-08-14,DRV00476,1769506,10616
2025-08-14,DRV00477,1617679140,9709
2025-08-14,DRV00478,1845272,11074
2025-08-14,DRV00479,1698655,10196
2025-08-14,DRV00480,1678854920,10073
2025-08-14,DRV00481,1668220,10011
2025-08-14,DRV00482,1669350,10014
2025-08-14,DRV00483,16369399,9833
2025-08-14,DRV00484,1583085,9502
2025-08-14,DRV00485,1628020450,9758
2025-08-14,DRV00486,1750107,10500
2025-08-14,DRV00487,1588884,9526
2025-08-14,DRV00488,1558931,9361
2025-08-14,DRV00489,1589777,9540
2025-08-14,DRV00490,1680422,10080
2025-08-14,DRV00491,1554286,9332
2025-08-14,DRV00492,19448942,11669
2025-08-14,DRV00493,17159602,10303
2025-08-14,DRV00494,1750303,10499
2025-08-14,DRV00495,15131662,9076
2025-08-14,DRV00496,1781414,10684
2025-08-14,DRV00497,1756700,10533
2025-08-14,DRV00498,1634814,9816
2025-08-14,DRV00499,17575625,10553
2025-08-14,DRV00500,1831554240,10994
2025-08-15,DRV00001,1692230,10152
2025-08-15,DRV00002,1906102,11432
2025-08-15,DRV00003,1747829,10487
2025-08-15,DRV00004,17003125,10201
2025-08-15,DRV00005,1794061540,10767
2025-08-15,DRV00006,1729197,10369
2025-08-15,DRV00007,1642408100,9854
2025-08-15,DRV00008,16289277,9768
2025-08-15,DRV00009,1782023580,10695
2025-08-15,DRV00010,1765737,10592
2025-08-15,DRV00011,1660300690,9951
2025-08-15,DRV00012,1839547,11031
2025-08-15,DRV00013,1577014,9463
2025-08-15,DRV00014,1771994,10634
2025-08-15,DRV00015,1755330,10542
2025-08-15,DRV00016,1821126,10912
2025-08-15,DRV00017,1782334,10702
2025-08-15,DRV00018,1934334,11610
2025-08-15,DRV00019,1642017,9856
2025-08-15,DRV00020,1565197,9386
2025-08-15,DRV00021,18207978,10923
2025-08-15,DRV00022,1745513,10465
2025-08-15,DRV00023,1996535,11981
2025-08-15,DRV00024,2156876370,12936
2025-08-15,DRV00025,1656877,9939
2025-08-15,DRV00026,1674032,10049
2025-08-15,DRV00027,1833986,11001
2025-08-15,DRV00028,17314681,10396
2025-08-15,DRV00029,1716187250,10295
2025-08-15,DRV00030,18993499,11394
2025-08-15,DRV00031,1940990030,11650
2025-08-15,DRV00032,1818422,10912
2025-08-15,DRV00033,1892749950,11357
2025-08-15,DRV00034,1768904,10615
2025-08-15,DRV00035,1671659,10027
2025-08-15,DRV00036,1639222,9829
2025-08-15,DRV00037,17051508,10238
2025-08-15,DRV00038,1784949540,10703
2025-08-15,DRV00039,15565940,9336
2025-08-15,DRV00040,1781218,10690
2025-08-15,DRV00041,1837531,11022
2025-08-15,DRV00042,1672779,10034
2025-08-15,DRV00043,1746108,10475
2025-08-15,DRV00044,1736729,10423
2025-08-15,DRV00045,1722719,10337
2025-08-15,DRV00046,1665286,9989
2025-08-15,DRV00047,1583358,9496
2025-08-15,DRV00048,1685516,10119
2025-08-15,DRV00049,1748666,10493
2025-08-15,DRV00050,18138491,10884
2025-08-15,DRV00051,1688396,10126
2025-08-15,DRV00052,15458396,9274
2025-08-15,DRV00053,19032776,11423
2025-08-15,DRV00054,1506444,9039
2025-08-15,DRV00055,1763805,10575
2025-08-15,DRV00056,1759793,10566
2025-08-15,DRV00057,20911408,12547
2025-08-15,DRV00058,1575777,9459
2025-08-15,DRV00059,16627597,9979
2025-08-15,DRV00060,17538730,10530
2025-08-15,DRV00061,1840270,11047
2025-08-15,DRV00062,1733572,10409
2025-08-15,DRV00063,1701492,10207
2025-08-15,DRV00064,1673984250,10055
2025-08-15,DRV00065,1464219,8785
2025-08-15,DRV00066,1856412,11138
2025-08-15,DRV00067,1795729,10775
2025-08-15,DRV00068,1944751,11674
2025-08-15,DRV00069,1533187,9202
2025-08-15,DRV00070,1936103650,11620
2025-08-15,DRV00071,1842507,11055
2025-08-15,DRV00072,1543328770,9267
2025-08-15,DRV00073,1859921,11167
2025-08-15,DRV00074,1698280,10178
2025-08-15,DRV00075,17040630,10223
2025-08-15,DRV00076,1772771,10640
2025-08-15,DRV00077,1756313530,10540
2025-08-15,DRV00078,1868924,11219
2025-08-15,DRV00079,1810419,10859
2025-08-15,DRV00080,19684405,11812
2025-08-15,DRV00081,1894687,11377
2025-08-15,DRV00082,1849266,11097
2025-08-15,DRV00083,1858245,11145
2025-08-15,DRV00084,1674155,10044
2025-08-15,DRV00085,21592043,12952
2025-08-15,DRV00086,1790438020,10737
2025-08-15,DRV00087,1682787,10094
2025-08-15,DRV00088,1751836300,10501
2025-08-15,DRV00089,1658939,9949
2025-08-15,DRV00090,1579036,9476
2025-08-15,DRV00091,1940116190,11646
2025-08-15,DRV00092,1639283,9844
2025-08-15,DRV00093,18925965,11354
2025-08-15,DRV00094,1794763,10776
2025-08-15,DRV00095,20178122,12109
2025-08-15,DRV00096,1819022,10914
2025-08-15,DRV00097,1885340,11306
2025-08-15,DRV00098,1752964,10520
2025-08-15,DRV00099,1709523870,10260
2025-08-15,DRV00100,1858252,11153
2025-08-15,DRV00101,1451436,8703
2025-08-15,DRV00102,18122165,10869
2025-08-15,DRV00103,1821378,10933
2025-08-15,DRV00104,1793039820,10758
2025-08-15,DRV00105,1874548,11261
2025-08-15,DRV00106,1875625400,11256
2025-08-15,DRV00107,1801349,10809
2025-08-15,DRV00108,1733697,10398
2025-08-15,DRV00109,1784622,10707
2025-08-15,DRV00110,1700182100,10202
2025-08-15,DRV00111,18469662,11085
2025-08-15,DRV00112,1856684450,11142
2025-08-15,DRV00113,19702343,11811
2025-08-15,DRV00114,1642064,9851
2025-08-15,DRV00115,1779008,10679
2025-08-15,DRV00116,1584186810,9498
2025-08-15,DRV00117,1542781,9247
2025-08-15,DRV00118,1508778,9043
2025-08-15,DRV00119,1742556,10452
2025-08-15,DRV00120,1633960,9792
2025-08-15,DRV00121,1852776,11110
2025-08-15,DRV00122,16888138,10126
2025-08-15,DRV00123,1796299,10777
2025-08-15,DRV00124,1735126,10409
2025-08-15,DRV00125,1732756,10389
